number,raw_title,link,repo_name,repo_url,created_at,updated_at,closed_at,pull_request,filter,title,repository
5,Broken link to branch-a in README.md,https://github.com/alan-turing-institute/CompEnv-Ex3/issues/5,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2019-09-05T12:45:38Z,2022-01-05T14:55:42Z,2022-01-05T14:55:41Z,False,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/issues/5"" rel=""noopener noreferrer"" target=""_blank"">Broken link to branch-a in README.md</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
919,Deploy and operate a BinderHub for Pangeo,https://github.com/2i2c-org/infrastructure/issues/919,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-04T21:23:19Z,2022-01-05T12:48:04Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/919"" rel=""noopener noreferrer"" target=""_blank"">Deploy and operate a BinderHub for Pangeo</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
863,Set up BinderHub deployment infrastructure,https://github.com/2i2c-org/infrastructure/issues/863,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-01T03:56:42Z,2022-01-05T12:41:15Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/863"" rel=""noopener noreferrer"" target=""_blank"">Set up BinderHub deployment infrastructure</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
750,Plan for rolling out GitHub Teams authentication,https://github.com/2i2c-org/infrastructure/issues/750,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-10-13T22:31:41Z,2022-01-04T22:44:41Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/750"" rel=""noopener noreferrer"" target=""_blank"">Plan for rolling out GitHub Teams authentication</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
628,Create reference documentation,https://github.com/2i2c-org/infrastructure/issues/628,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-08-23T15:06:12Z,2022-01-04T20:57:03Z,2022-01-04T20:57:03Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/628"" rel=""noopener noreferrer"" target=""_blank"">Create reference documentation</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
275,Document our Terraform setup,https://github.com/2i2c-org/infrastructure/issues/275,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-02-26T11:28:50Z,2022-01-04T20:51:26Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/275"" rel=""noopener noreferrer"" target=""_blank"">Document our Terraform setup</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
256,[discuss] What does DevOps mean to 2i2c?,https://github.com/2i2c-org/team-compass/issues/256,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-10-01T15:17:22Z,2022-01-04T20:02:07Z,2022-01-04T20:02:07Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/256"" rel=""noopener noreferrer"" target=""_blank"">[discuss] What does DevOps mean to 2i2c?</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
169,Play around with FreshDesk UI and understand how it works. Decide if this is a good solution.,https://github.com/2i2c-org/team-compass/issues/169,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-07-21T08:24:25Z,2022-01-04T20:01:32Z,2022-01-04T20:01:32Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/169"" rel=""noopener noreferrer"" target=""_blank"">Play around with FreshDesk UI and understand how it works. Decide if this is a good solution.</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
818,Parallelize the deployment of hubs on a cluster,https://github.com/2i2c-org/infrastructure/issues/818,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-11-09T20:34:09Z,2022-01-04T18:32:52Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/818"" rel=""noopener noreferrer"" target=""_blank"">Parallelize the deployment of hubs on a cluster</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
857,Helm chart config for individual hubs as separate files rather than one cluster-level config,https://github.com/2i2c-org/infrastructure/issues/857,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-11-26T15:11:09Z,2022-01-04T17:33:45Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/857"" rel=""noopener noreferrer"" target=""_blank"">Helm chart config for individual hubs as separate files rather than one cluster-level config</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
329,Submit Abstract to present at UKRI Cloud WG Workshop,https://github.com/2i2c-org/team-compass/issues/329,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-10T11:26:06Z,2022-01-04T10:30:34Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/329"" rel=""noopener noreferrer"" target=""_blank"">Submit Abstract to present at UKRI Cloud WG Workshop</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
338,Support Steward: Chris Holdgraf,https://github.com/2i2c-org/team-compass/issues/338,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-21T07:16:04Z,2022-01-04T10:22:45Z,2022-01-04T10:22:45Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/338"" rel=""noopener noreferrer"" target=""_blank"">Support Steward: Chris Holdgraf</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
344,NEW: Team roles calendar,https://github.com/2i2c-org/team-compass/pull/344,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2022-01-04T23:42:34Z,2022-01-07T21:13:21Z,2022-01-05T18:40:28Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/344"" rel=""noopener noreferrer"" target=""_blank"">NEW: Team roles calendar</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
116,Add service objectives page,https://github.com/2i2c-org/pilot/pull/116,2i2c-org/pilot,https://github.com/2i2c-org/pilot,2021-12-08T20:52:04Z,2022-01-07T18:10:05Z,,True,updated_last_week,"<a href=""https://github.com/2i2c-org/pilot/pull/116"" rel=""noopener noreferrer"" target=""_blank"">Add service objectives page</a>","<a href=""https://github.com/2i2c-org/pilot"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/pilot</a>"
923,MAINT: Improve PR approve reminder workday check,https://github.com/2i2c-org/infrastructure/pull/923,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-07T00:55:17Z,2022-01-07T17:52:41Z,2022-01-07T17:52:39Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/923"" rel=""noopener noreferrer"" target=""_blank"">MAINT: Improve PR approve reminder workday check</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
345,ENH: Mention writing private notes to freshdesk tickets,https://github.com/2i2c-org/team-compass/pull/345,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2022-01-07T15:08:28Z,2022-01-07T17:08:46Z,2022-01-07T17:08:45Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/345"" rel=""noopener noreferrer"" target=""_blank"">ENH: Mention writing private notes to freshdesk tickets</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
117,Things I've Learned post for January 2022,https://github.com/sgibson91/sgibson91.github.io/pull/117,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-05T21:50:56Z,2022-01-07T16:23:48Z,,True,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/117"" rel=""noopener noreferrer"" target=""_blank"">Things I've Learned post for January 2022</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
36,Update binder-badge-env workflow to test both notebooks,https://github.com/sgibson91/github-activity-dashboard/pull/36,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-07T16:01:24Z,2022-01-07T16:02:08Z,2022-01-07T16:02:07Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/36"" rel=""noopener noreferrer"" target=""_blank"">Update binder-badge-env workflow to test both notebooks</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
34,Monthly Closed and Last Week Dashboards,https://github.com/sgibson91/github-activity-dashboard/pull/34,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-04T12:18:01Z,2022-01-07T15:55:10Z,2022-01-07T15:55:10Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/34"" rel=""noopener noreferrer"" target=""_blank"">Monthly Closed and Last Week Dashboards</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
2236,[Do Not Merge] Testing In Solidarity Bot,https://github.com/alan-turing-institute/the-turing-way/pull/2236,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-12-21T16:30:27Z,2022-01-06T10:59:50Z,2022-01-06T10:59:49Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/the-turing-way/pull/2236"" rel=""noopener noreferrer"" target=""_blank"">[Do Not Merge] Testing In Solidarity Bot</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
2237,Update Solidarity Bot configuration,https://github.com/alan-turing-institute/the-turing-way/pull/2237,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-12-21T17:37:12Z,2022-01-06T10:58:34Z,,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/the-turing-way/pull/2237"" rel=""noopener noreferrer"" target=""_blank"">Update Solidarity Bot configuration</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
112,Create speaker rider and pricing matrix,https://github.com/sgibson91/sgibson91.github.io/pull/112,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-28T19:13:44Z,2022-01-05T21:58:53Z,,True,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/112"" rel=""noopener noreferrer"" target=""_blank"">Create speaker rider and pricing matrix</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
116,Taxonomies and Series,https://github.com/sgibson91/sgibson91.github.io/pull/116,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-05T21:41:38Z,2022-01-05T21:43:22Z,2022-01-05T21:43:22Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/116"" rel=""noopener noreferrer"" target=""_blank"">Taxonomies and Series</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
115,Til-jan21,https://github.com/sgibson91/sgibson91.github.io/pull/115,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-05T21:35:50Z,2022-01-05T21:42:01Z,2022-01-05T21:41:21Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/115"" rel=""noopener noreferrer"" target=""_blank"">Til-jan21</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
918,Simplify new issue template,https://github.com/2i2c-org/infrastructure/pull/918,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-04T19:45:09Z,2022-01-05T18:40:48Z,2022-01-05T18:40:47Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/918"" rel=""noopener noreferrer"" target=""_blank"">Simplify new issue template</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
12,Pin matplotlib to v3.2.2 in requirements.txt,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/12,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:57:12Z,2022-01-05T15:59:28Z,2022-01-05T15:59:26Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/12"" rel=""noopener noreferrer"" target=""_blank"">Pin matplotlib to v3.2.2 in requirements.txt</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
11,Fix broken notebook on branch-b,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/11,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:54:52Z,2022-01-05T15:59:14Z,2022-01-05T15:59:12Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/11"" rel=""noopener noreferrer"" target=""_blank"">Fix broken notebook on branch-b</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
9,Create requirements.txt,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/9,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:02:30Z,2022-01-05T15:02:41Z,2022-01-05T15:02:40Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/9"" rel=""noopener noreferrer"" target=""_blank"">Create requirements.txt</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
8,Fix link in Readme,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/8,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:01:33Z,2022-01-05T15:01:50Z,2022-01-05T15:01:47Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/8"" rel=""noopener noreferrer"" target=""_blank"">Fix link in Readme</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
6,fix a 404,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/6,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2020-02-12T11:05:58Z,2022-01-05T14:55:09Z,2022-01-05T14:55:03Z,True,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/6"" rel=""noopener noreferrer"" target=""_blank"">fix a 404</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
35,Update binder-badge.yaml to run when PR is ready for review,https://github.com/sgibson91/github-activity-dashboard/pull/35,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-05T13:03:47Z,2022-01-05T13:04:23Z,2022-01-05T13:04:22Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/35"" rel=""noopener noreferrer"" target=""_blank"">Update binder-badge.yaml to run when PR is ready for review</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
885,Automate and document setting up eksctl clusters,https://github.com/2i2c-org/infrastructure/pull/885,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-09T09:37:54Z,2022-01-04T10:03:46Z,2022-01-03T05:24:03Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/885"" rel=""noopener noreferrer"" target=""_blank"">Automate and document setting up eksctl clusters</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
328,Add PTO and benefits information,https://github.com/2i2c-org/team-compass/pull/328,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-09T18:08:31Z,2022-01-03T22:43:00Z,2022-01-03T22:42:59Z,True,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/328"" rel=""noopener noreferrer"" target=""_blank"">Add PTO and benefits information</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
114,Set index and list date formats to YYYY-MM-DD,https://github.com/sgibson91/sgibson91.github.io/pull/114,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-03T16:50:25Z,2022-01-03T16:52:28Z,2022-01-03T16:52:27Z,True,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/114"" rel=""noopener noreferrer"" target=""_blank"">Set index and list date formats to YYYY-MM-DD</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
